agent,beam_pruned_move_count,beam_widths,beam_widths_used,branch_limit,candidate_evaluation_time_sec,candidate_sort_time_sec,category,completed_root_moves,config_id,cutoff_count,depth,depth_after,depth_before,depth_change_reason,depth_changed,effective_depth,elapsed_ratio,elapsed_time_sec,end_id,initial_depth,leaf_evaluation_time_sec,leaf_evaluations,legal_edge_count,legal_move_generation_time_sec,max_depth,nodes_searched,null_window_searches,ordering_evaluations,other_time_sec,position_id,profile,pruned_move_count,recovery_streak,recursive_ordering_time_sec,recursive_other_time_sec,remaining_word_count,research_count,research_rate,risk_level,root_candidate_count,root_completion_rate,root_ordering_time_sec,score,seed,selected_edge,selected_root_candidate_count,sequence_index,split,start_id,target_elapsed_ratio,target_time_sec,timed_out,turn,max_depth_fixed_move_agreement,max_depth_fixed_score_agreement
pvs,0,,{},8,0.012756222393363714,0.001041661947965622,few_legal,8,pvs_d5_b8__conservative,99,5,4,4,recovery_wait,False,4,0.0486109999474138,0.0486109999474138,63,5,0.03204199415631592,320,23,4.37488779425621e-06,6,455,316,5401,1.658312976360321e-05,seed1_few_legal_t115,conservative,4949,1,0.01376945641823113,0.002697049407288432,69,3,0.00949367088607595,normal,23,1.0,8.154194802045822e-05,-2219.0,1,20→63,8,2,tuning,20,0.1944439997896552,0.25,False,115,False,False
pvs,0,,{},8,0.014929553959518671,0.0012333246413618326,middle,8,pvs_d5_b8__conservative,121,5,4,4,recovery_wait,False,4,0.060046250000596046,0.060046250000596046,63,5,0.04059028532356024,418,64,7.875030860304832e-06,6,582,411,6422,1.6041100025177002e-05,seed1_middle_t120,conservative,5846,2,0.01605077413842082,0.003207065397873521,881,6,0.014598540145985401,normal,64,1.0,0.00017420900985598564,-2229.0,1,9→63,8,3,tuning,9,0.24018500000238419,0.25,False,120,False,False
pvs,0,,{},8,0.014899431494995952,0.0012109375093132257,late,8,pvs_d5_b8__conservative,121,5,5,4,recovered,True,4,0.05614637513644993,0.05614637513644993,63,5,0.036811382975429296,386,41,7.00005330145359e-06,6,546,380,6387,1.554097980260849e-05,seed1_late_t236,conservative,5846,0,0.01604711404070258,0.003137711901217699,90,5,0.013157894736842105,normal,41,1.0,0.00012762518599629402,-2229.0,1,35→63,8,4,tuning,35,0.22458550054579973,0.25,False,236,False,False
pvs,0,,{},8,0.046546945348381996,0.0035374907311052084,early,8,pvs_d5_b8__standard,288,5,5,5,recovery_wait,False,5,0.16080187493935227,0.16080187493935227,20,5,0.10188645008020103,941,3622,0.0003237919881939888,7,1345,933,19308,3.0665891245007515e-05,seed0_early_t0,standard,17970,1,0.040659922175109386,0.008301169844344258,50000,7,0.007502679528403001,normal,3622,1.0,0.009599874960258603,2361.0,0,20→20,8,0,tuning,20,0.4020046873483807,0.4,False,0,True,True
pvs,0,,{},8,0.0433268581982702,0.0038897960912436247,few_legal,8,pvs_d5_b8__standard,348,5,5,5,recovery_wait,False,5,0.1738147500436753,0.1738147500436753,20,5,0.11627047066576779,1090,27,8.125090971589088e-06,7,1557,1082,17635,1.8998980522155762e-05,seed0_few_legal_t8,standard,16085,2,0.0473654770758003,0.010059011168777943,76,7,0.006469500924214418,normal,27,1.0,9.266706183552742e-05,2341.0,0,20→20,8,1,tuning,20,0.43453687510918826,0.4,False,8,True,True
pvs,0,,{},8,0.04537740000523627,0.004253734136000276,early_pruning,8,pvs_d5_b8__standard,307,5,6,5,recovered,True,5,0.18309329194016755,0.18309329194016755,20,5,0.12214605044573545,1028,58,1.2124888598918915e-05,7,1448,1024,15931,1.9958941265940666e-05,seed0_early_pruning_t17,standard,14486,0,0.049749948317185044,0.010993293253704906,490,3,0.0029296875,normal,58,1.0,0.00017191609367728233,2301.0,0,28→20,8,2,tuning,28,0.45773322985041887,0.4,False,17,True,True
pvs,0,,{},8,0.14228317304514349,0.011698505841195583,middle,8,pvs_d5_b8__standard,1178,5,5,6,elapsed_ratio_high,True,6,0.42274808301590383,0.42274808301590383,63,5,0.24421284766867757,2683,28,9.58307646214962e-06,7,4118,2656,59334,2.2374792024493217e-05,seed0_middle_t27,standard,55242,0,0.15447153663262725,0.023928448790684342,111,26,0.009789156626506024,normal,28,1.0,0.0001032920554280281,-2191.0,0,63→63,8,3,tuning,63,1.0568702075397596,0.4,False,27,False,False
pvs,0,,{},8,0.06330741359852254,0.005427681375294924,late,8,pvs_d5_b8__standard,506,5,5,5,recovery_streak_reset,False,5,0.2682297909632325,0.2682297909632325,63,5,0.18421474751085043,1841,53,8.417060598731041e-06,7,2519,1824,26342,1.8372666090726852e-05,seed0_late_t49,standard,23839,0,0.06889311596751213,0.01494422066025436,790,16,0.008771929824561403,normal,53,1.0,0.00015091709792613983,2191.0,0,11→63,8,4,tuning,11,0.6705744774080813,0.4,False,49,True,True
pvs,0,,{},8,0.04594978713430464,0.0033591422252357006,early,8,pvs_d5_b8__standard,275,5,5,5,recovery_wait,False,5,0.15680062514729798,0.15680062514729798,20,5,0.09910583798773587,924,3603,0.00032391701824963093,7,1315,915,18881,3.020884469151497e-05,seed1_early_t0,standard,17574,1,0.03976242849603295,0.007876566611230373,50000,8,0.008743169398907104,normal,3603,1.0,0.009701666189357638,2349.0,1,20→20,8,0,tuning,20,0.39200156286824495,0.4,False,0,True,True
pvs,0,,{},8,0.06608469295315444,0.005214107688516378,early_pruning,8,pvs_d5_b8__standard,539,5,5,5,recovery_streak_reset,False,5,0.23659566696733236,0.23659566696733236,24,5,0.15178767242468894,1577,63,1.0084128007292747e-05,7,2283,1565,28273,1.6916077584028244e-05,seed1_early_pruning_t75,standard,26001,0,0.07139566307887435,0.013215289451181889,771,11,0.007028753993610224,normal,63,1.0,0.00017004180699586868,2249.0,1,2→24,8,1,tuning,2,0.5914891674183309,0.4,False,75,True,True
pvs,0,,{},8,0.03685902617871761,0.003018150106072426,few_legal,8,pvs_d5_b8__standard,303,5,5,5,recovery_wait,False,5,0.15039533306844532,0.15039533306844532,20,5,0.10193982953205705,1019,23,5.00003807246685e-06,7,1435,1010,15671,1.5709083527326584e-05,seed1_few_legal_t115,standard,14244,1,0.03995434707030654,0.008402864215895534,69,8,0.007920792079207921,normal,23,1.0,7.758312858641148e-05,2229.0,1,20→20,8,2,tuning,20,0.3759883326711133,0.4,False,115,True,True
pvs,0,,{},8,0.051083429949358106,0.004192118067294359,middle,8,pvs_d5_b8__standard,418,5,5,5,recovery_wait,False,5,0.19915170804597437,0.19915170804597437,35,5,0.13254026882350445,1345,64,7.833121344447136e-06,7,1908,1337,21799,1.691700890660286e-05,seed1_middle_t120,standard,19898,2,0.05531844054348767,0.011093998560681939,881,7,0.005235602094240838,normal,64,1.0,0.00017424998804926872,2229.0,1,9→35,8,3,tuning,9,0.49787927011493593,0.4,False,120,True,True
pvs,0,,{},8,0.03765628533437848,0.0031625290866941214,late,8,pvs_d5_b8__standard,310,5,6,5,recovered,True,5,0.15516195795498788,0.15516195795498788,35,5,0.10580904502421618,1073,41,7.0410314947366714e-06,7,1497,1064,16108,1.7249956727027893e-05,seed1_late_t236,standard,14619,0,0.04085054085589945,0.008349206065759063,90,8,0.007518796992481203,normal,41,1.0,0.000128875020891428,2229.0,1,35→35,8,4,tuning,35,0.3879048948874697,0.4,False,236,True,True
pvs,0,,{},8,0.046590660931542516,0.003579829353839159,early,8,pvs_d5_b8__aggressive,288,5,5,5,recovery_wait,False,5,0.16254087490960956,0.16254087490960956,20,5,0.10339344711974263,941,3622,0.0003404580056667328,7,1345,933,19308,3.095879219472408e-05,seed0_early_t0,aggressive,17970,1,0.0407047918997705,0.008423594059422612,50000,7,0.007502679528403001,normal,3622,1.0,0.009647625032812357,2361.0,0,20→20,8,0,tuning,20,0.27090145818268263,0.6,False,0,True,True
pvs,0,,{},8,0.04876894224435091,0.004159376258030534,few_legal,8,pvs_d5_b8__aggressive,348,5,6,5,recovered,True,5,0.18988441582769156,0.18988441582769156,20,5,0.12613678048364818,1090,27,7.999828085303307e-06,7,1557,1082,17635,1.9082333892583847e-05,seed0_few_legal_t8,aggressive,16085,0,0.05309662315994501,0.010530805215239525,76,7,0.006469500924214418,normal,27,1.0,9.312480688095093e-05,2341.0,0,20→20,8,1,tuning,20,0.31647402637948596,0.6,False,8,True,True
pvs,0,,{},8,0.20098162279464304,0.017337182769551873,early_pruning,8,pvs_d5_b8__aggressive,1599,5,5,6,elapsed_ratio_high,True,6,0.6978850420564413,0.6978850420564413,63,5,0.43930081580765545,4380,58,1.0458054021000862e-05,7,6442,4353,81745,1.733400858938694e-05,seed0_early_pruning_t17,aggressive,75329,0,0.2191479632165283,0.03924247110262513,490,26,0.005972892258212727,normal,58,1.0,0.0001659998670220375,-2281.0,0,28→63,8,2,tuning,28,1.1631417367607355,0.6,False,17,False,False
pvs,0,,{},8,0.053039360558614135,0.004494169726967812,middle,8,pvs_d5_b8__aggressive,409,5,5,5,recovery_wait,False,5,0.2293238330166787,0.2293238330166787,46,5,0.15902729611843824,1559,28,5.749985575675964e-06,7,2126,1542,22019,1.6666250303387642e-05,seed0_middle_t27,aggressive,19909,1,0.057687011314556,0.01249340153299272,111,16,0.010376134889753566,normal,28,1.0,9.370781481266022e-05,2231.0,0,63→46,8,3,tuning,63,0.3822063883611312,0.6,False,27,True,True
pvs,0,,{},8,0.06098264246247709,0.0051112675573676825,late,8,pvs_d5_b8__aggressive,506,5,6,5,recovered,True,5,0.26005995902232826,0.26005995902232826,63,5,0.1795687866397202,1841,53,8.708098903298378e-06,7,2519,1824,26342,1.6750069335103035e-05,seed0_late_t49,aggressive,23839,0,0.06620460841804743,0.014112271834164858,790,16,0.008771929824561403,normal,53,1.0,0.00014883396215736866,2191.0,0,11→63,8,4,tuning,11,0.4334332650372138,0.6,False,49,True,True
pvs,0,,{},8,0.04530203272588551,0.00323578086681664,early,8,pvs_d5_b8__aggressive,275,5,5,5,recovery_wait,False,5,0.15501341596245766,0.15501341596245766,20,5,0.09826833312399685,924,3603,0.00032579200342297554,7,1315,915,18881,2.9415125027298927e-05,seed1_early_t0,aggressive,17574,1,0.03921494982205331,0.007710550911724567,50000,8,0.008743169398907104,normal,3603,1.0,0.009464374976232648,2349.0,1,20→20,8,0,tuning,20,0.2583556932707628,0.6,False,0,True,True
pvs,0,,{},8,0.06702392897568643,0.00536448135972023,early_pruning,8,pvs_d5_b8__aggressive,539,5,6,5,recovered,True,5,0.24046608316712081,0.24046608316712081,24,5,0.1547259313520044,1577,63,1.1250143870711327e-05,7,2283,1565,28273,1.5665777027606964e-05,seed1_early_pruning_t75,aggressive,26001,0,0.07247960194945335,0.013050591805949807,771,11,0.007028753993610224,normal,63,1.0,0.00018304213881492615,2249.0,1,2→24,8,1,tuning,2,0.4007768052785347,0.6,False,75,True,True
pvs,0,,{},8,0.12621817458420992,0.010294782929122448,few_legal,8,pvs_d5_b8__aggressive,1023,5,6,6,recovery_streak_reset,False,6,0.485738790826872,0.485738790826872,63,5,0.3219998541753739,3158,23,4.708999767899513e-06,7,4513,3149,54009,1.6789883375167847e-05,seed1_few_legal_t115,aggressive,49504,0,0.13696297979913652,0.026675374014303088,69,8,0.0025404890441409972,normal,23,1.0,7.908395491540432e-05,-2219.0,1,20→63,8,2,tuning,20,0.8095646513781201,0.6,False,115,False,False
pvs,0,,{},8,0.18725317367352545,0.0159115728456527,middle,8,pvs_d5_b8__aggressive,1523,5,5,6,elapsed_ratio_high,True,6,0.6554250000044703,0.6554250000044703,63,5,0.41454265732318163,4216,64,8.167000487446785e-06,7,6181,4195,77021,1.8832972273230553e-05,seed1_middle_t120,aggressive,70860,0,0.2038920628838241,0.03678873786702752,881,20,0.004767580452920143,normal,64,1.0,0.00017454195767641068,-2209.0,1,9→63,8,3,tuning,9,1.0923750000074506,0.6,False,120,False,False
pvs,0,,{},8,0.05229253973811865,0.005376838613301516,late,8,pvs_d5_b8__aggressive,310,5,5,5,recovery_wait,False,5,0.21258375002071261,0.21258375002071261,35,5,0.14137786161154509,1073,41,1.0292045772075653e-05,7,1497,1064,16108,2.0249979570508003e-05,seed1_late_t236,aggressive,14619,1,0.057947946013882756,0.01304031745530665,90,8,0.007518796992481203,normal,41,1.0,0.00018708291463553905,2229.0,1,35→35,8,4,tuning,35,0.35430625003452104,0.6,False,236,True,True
